row_id,embedding_seperated,embedding_model_name,sentence_embedding_method,feature_engenearing,grading_model,dataset_name,dataset_split,seed_data_split,shots,epochs,time_stamp,rmse,pears_correlation,p_value,accuracy,precision_macro,recall_macro,f1_macro,precision_micro,recall_micro,f1_micro,precision_weighted,recall_weighted,f1_weighted
731,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:30,0.464719234655547,0.3420162319847708,5.020028665090732e-31,0.6475485661424607,0.6568356904679775,0.6051679785794892,0.5916350126566465,0.6475485661424607,0.6475485661424607,0.6475485661424607,0.654422500682607,0.6475485661424607,0.6146993534695449
732,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,sciEntsBank,train_df,42,0,0,2023-05-28 01:08:30,0.4713636883599311,0.284948943053176,3.08961657312325e-141,0.6363395927003438,0.6194965948465375,0.6010840964832129,0.5994103739874159,0.6363395927003438,0.6363395927003438,0.6363395927003438,0.6266433755735868,0.6363395927003438,0.6214134973320523
733,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,sciEntsBank,test_df,42,0,0,2023-05-28 01:08:30,0.4719100381512354,0.2915407956198604,1.3305440108621249e-43,0.6385932438685794,0.6264068482265405,0.6077941404242437,0.6059476021337196,0.6385932438685794,0.6385932438685794,0.6385932438685794,0.6312349039635099,0.6385932438685794,0.6244747910925709
734,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:30,0.468333043223723,0.3224226641460839,1.4291754147083597e-27,0.6271970397779834,0.6157419051930848,0.5967637926079612,0.5928436911487759,0.6271970397779834,0.6271970397779834,0.6271970397779834,0.6198241885764719,0.6271970397779834,0.6108956100144423
735,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,sciEntsBank,train_df,42,0,0,2023-05-28 01:08:30,0.4713650013911153,0.284948943053176,3.08961657312325e-141,0.635810632107908,0.6189171102376729,0.6000920588902094,0.5981854106777702,0.635810632107908,0.635810632107908,0.635810632107908,0.6260061709488637,0.635810632107908,0.6204288432259242
736,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,sciEntsBank,test_df,42,0,0,2023-05-28 01:08:30,0.4719189684161265,0.2915407956198604,1.3305440108621249e-43,0.6395187413234613,0.6276291393472339,0.6084343605015453,0.6064980616145926,0.6395187413234613,0.6395187413234613,0.6395187413234613,0.632297692737232,0.6395187413234613,0.6251183490542581
737,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,sciEntsBank,validation_df,42,0,0,2023-05-28 01:08:30,0.4683770258444651,0.322422664146084,1.4291754147081972e-27,0.6281221091581869,0.6169293190638598,0.5975663608262597,0.5936151032042314,0.6281221091581869,0.6281221091581869,0.6281221091581869,0.620900954258621,0.6281221091581869,0.6116902015610651
738,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:30,0.7230303219976074,0.1167301851230711,0.0130156509130882,0.334070796460177,0.4441980783444197,0.3383084577114428,0.1761932726501582,0.334070796460177,0.334070796460177,0.334070796460177,0.2586042815375861,0.334070796460177,0.1700128234999623
739,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:30,0.7538409160546776,0.03842479603853,0.665498933764965,0.3565891472868217,0.2033333333333333,0.3436308161708619,0.2044241037376049,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1651937984496124,0.3565891472868217,0.2004860482855267
740,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:30,0.6924661799375696,0.1335913960400717,0.2887288617305824,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
741,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:30,0.7275497840893912,0.0354442568395521,0.4522285707568016,0.331858407079646,0.1108647450110864,0.3333333333333333,0.1663893510815307,0.331858407079646,0.331858407079646,0.331858407079646,0.1103741930420108,0.331858407079646,0.1656531150147983
742,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:30,0.7244282435475413,-0.0114659171615158,0.8973857710401391,0.3643410852713178,0.2866666666666667,0.3365036231884057,0.1950464396284829,0.3643410852713178,0.3643410852713178,0.3643410852713178,0.3764341085271318,0.3643410852713178,0.2168622651018791
743,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:30,0.703770695960606,-0.2518043149645092,0.0430265841671888,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
744,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,neural_networks,train_df,42,0,0,2023-05-28 01:08:30,0.7275969875615773,0.0354442568395521,0.4522285707568016,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
745,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,neural_networks,test_df,42,0,0,2023-05-28 01:08:30,0.7236244942438266,-0.0114659171615156,0.8973857710401343,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
746,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,neural_networks,validation_df,42,0,0,2023-05-28 01:08:30,0.7017875659131668,-0.2518043149645088,0.0430265841671892,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
747,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:30,0.6879564828083878,0.3472260914095446,7.108099222973984e-73,0.4811023622047244,0.5570659752067694,0.3819003713204047,0.3214540945618919,0.4811023622047244,0.4811023622047244,0.4811023622047244,0.549371056167618,0.4811023622047244,0.3909441910530224
748,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:30,0.7183909101174316,0.2929236563994917,7.855922539630669e-16,0.4476584022038568,0.34750194332556,0.3679256280235472,0.2953888396190018,0.4476584022038568,0.4476584022038568,0.4476584022038568,0.4024311864185049,0.4476584022038568,0.3524670134344675
749,True,embed_words_fasttext,avg,cosine_similarity,Isotonic Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:30,0.719428724768729,0.2657040799932207,2.783868463812142e-07,0.443526170798898,0.3468776219585281,0.3680166628095349,0.2981489116989649,0.443526170798898,0.443526170798898,0.443526170798898,0.4226178624531082,0.443526170798898,0.3609770745644138
750,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:30,0.6958008214888112,0.316853821106336,2.444901921086389e-60,0.4653543307086614,0.2886414746825138,0.2716862047650548,0.2072780919596754,0.4653543307086614,0.4653543307086614,0.4653543307086614,0.450066337252607,0.4653543307086614,0.3457496384380524
751,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:30,0.716397664374093,0.2994676210412733,1.6512310302415404e-16,0.4366391184573003,0.2787620542722583,0.2662397272250393,0.1911721228428588,0.4366391184573003,0.4366391184573003,0.4366391184573003,0.4289238899628509,0.4366391184573003,0.3085048410348851
752,True,embed_words_fasttext,avg,cosine_similarity,Linear Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:30,0.7142682431231395,0.2841031311030024,3.626623385058318e-08,0.4269972451790633,0.3627613412228797,0.3552726992208594,0.2556102900930487,0.4269972451790633,0.4269972451790633,0.4269972451790633,0.4422071168924316,0.4269972451790633,0.3084630451401611
753,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,english_language_arts,train_df,42,0,0,2023-05-28 01:08:30,0.6967642148312423,0.316853821106336,2.4449019210875014e-60,0.462992125984252,0.2995331950207469,0.2693112684762452,0.199475031245217,0.462992125984252,0.462992125984252,0.462992125984252,0.4656005979024406,0.462992125984252,0.3346253176634928
754,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,english_language_arts,test_df,42,0,0,2023-05-28 01:08:30,0.7176436138834298,0.2994676210412733,1.6512310302415404e-16,0.4269972451790633,0.2682540992626829,0.2593329253365973,0.1756095890410959,0.4269972451790633,0.4269972451790633,0.4269972451790633,0.4133516806166046,0.4269972451790633,0.2856179101098155
755,True,embed_words_fasttext,avg,cosine_similarity,Ridge Regression,english_language_arts,validation_df,42,0,0,2023-05-28 01:08:30,0.7150716957238498,0.2841031311030025,3.6266233850582154e-08,0.4297520661157025,0.3870262390670554,0.3576949780143485,0.2517945484528082,0.4297520661157025,0.4297520661157025,0.4297520661157025,0.4720562368985374,0.4297520661157025,0.303693354679254
756,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:30,0.7230303219976074,0.1167301851230711,0.0130156509130882,0.334070796460177,0.4441980783444197,0.3383084577114428,0.1761932726501582,0.334070796460177,0.334070796460177,0.334070796460177,0.2586042815375861,0.334070796460177,0.1700128234999623
757,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:30,0.7538409436256481,0.038424590774348,0.665500613321035,0.3565891472868217,0.2033333333333333,0.3436308161708619,0.2044241037376049,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1651937984496124,0.3565891472868217,0.2004860482855267
758,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,neural_course,validation_df,42,0,0,2023-05-28 01:08:30,0.6924665581007278,0.1335847443274659,0.288753088809251,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
759,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:30,0.7275497848456587,0.0354442275494358,0.4522289446387642,0.331858407079646,0.1108647450110864,0.3333333333333333,0.1663893510815307,0.331858407079646,0.331858407079646,0.331858407079646,0.1103741930420108,0.331858407079646,0.1656531150147983
760,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:30,0.7244282393872215,-0.011465859255219,0.8973862864397939,0.3643410852713178,0.2866666666666667,0.3365036231884057,0.1950464396284829,0.3643410852713178,0.3643410852713178,0.3643410852713178,0.3764341085271318,0.3643410852713178,0.2168622651018791
761,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,neural_course,validation_df,42,0,0,2023-05-28 01:08:30,0.7037706968448733,-0.2518045202013462,0.0430264085905524,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
762,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,neural_course,train_df,42,0,0,2023-05-28 01:08:31,0.7275969882502559,0.0354442275494349,0.4522289446387955,0.331858407079646,0.1106194690265486,0.3333333333333333,0.1661129568106312,0.331858407079646,0.331858407079646,0.331858407079646,0.11013000234944,0.331858407079646,0.1653779437273983
763,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,neural_course,test_df,42,0,0,2023-05-28 01:08:31,0.7236244917056096,-0.0114658592552191,0.8973862864397993,0.3565891472868217,0.1188630490956072,0.3333333333333333,0.1752380952380952,0.3565891472868217,0.3565891472868217,0.3565891472868217,0.1271558199627426,0.3565891472868217,0.1874640088593577
764,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,neural_course,validation_df,42,0,0,2023-05-28 01:08:31,0.7017875663882854,-0.2518045202013458,0.0430264085905526,0.3538461538461538,0.1179487179487179,0.3333333333333333,0.1742424242424242,0.3538461538461538,0.3538461538461538,0.3538461538461538,0.125207100591716,0.3538461538461538,0.1849650349650349
765,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_datasets,train_df,42,0,0,2023-05-28 01:08:31,0.8054046544048662,0.3174421075246474,0.0,0.4464102271430202,0.2122408310846998,0.2137002503843668,0.2091982025458293,0.4464102271430202,0.4464102271430202,0.4464102271430202,0.4476821750343923,0.4464102271430202,0.4397408066037836
766,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_datasets,test_df,42,0,0,2023-05-28 01:08:31,0.8096965044668379,0.3129266441868789,2.8349691286462532e-170,0.4395472703062583,0.206279626790099,0.2081835822544958,0.2036468529105915,0.4395472703062583,0.4395472703062583,0.4395472703062583,0.4352696368800568,0.4395472703062583,0.4307196281794611
767,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_datasets,validation_df,42,0,0,2023-05-28 01:08:31,0.7959779140231947,0.3223010595561143,1.6688981802121778e-91,0.455392809587217,0.2146620600539004,0.2164972551289748,0.2115293215301821,0.455392809587217,0.455392809587217,0.455392809587217,0.4587069956953022,0.455392809587217,0.449293556343778
768,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_datasets,train_df,42,0,0,2023-05-28 01:08:31,0.81543012238559,0.2797201879638725,0.0,0.4507095841418407,0.188476582919947,0.1911942522632901,0.1866003747587394,0.4507095841418407,0.4507095841418407,0.4507095841418407,0.4583012848351426,0.4507095841418407,0.4463367590086357
769,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_datasets,test_df,42,0,0,2023-05-28 01:08:31,0.819737269577014,0.2744887030189148,6.5236182435884906e-130,0.4438082556591212,0.1600458280480309,0.1626134817153437,0.1587292378451351,0.4438082556591212,0.4438082556591212,0.4438082556591212,0.4463519735676544,0.4438082556591212,0.437678525345174
770,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_datasets,validation_df,42,0,0,2023-05-28 01:08:31,0.807363019765024,0.2792025041027496,3.35461681613029e-68,0.4639147802929427,0.1914756965910262,0.1947607773872413,0.1892223067415897,0.4639147802929427,0.4639147802929427,0.4639147802929428,0.474845535250257,0.4639147802929427,0.4596011171334357
771,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_datasets,train_df,42,0,0,2023-05-28 01:08:31,0.8154302436307497,0.2797201879638724,0.0,0.4507856789559791,0.1885267465860009,0.1912451026924643,0.1866524187511372,0.4507856789559791,0.4507856789559791,0.4507856789559792,0.4583495060063381,0.4507856789559791,0.4464040445540937
772,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_datasets,test_df,42,0,0,2023-05-28 01:08:31,0.8197378782556649,0.2744887030189148,6.523618243585524e-130,0.4439414114513981,0.1593334448511611,0.1619914601533042,0.1580725176084547,0.4439414114513981,0.4439414114513981,0.4439414114513981,0.4464126739859176,0.4439414114513981,0.4378000981581112
773,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_datasets,validation_df,42,0,0,2023-05-28 01:08:31,0.8073625611991961,0.2792025041027496,3.35461681613029e-68,0.4641810918774967,0.1915375188587993,0.1948400983993775,0.1893054963116173,0.4641810918774967,0.4641810918774967,0.4641810918774967,0.4750191384634617,0.4641810918774967,0.4598558678590083
774,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_domains,train_df,42,0,0,2023-05-28 01:08:31,1.03056649237844,0.3118381699815648,2.622848725e-315,0.2683844406587166,0.2254397253486131,0.1832796107668022,0.1108361875584774,0.2683844406587166,0.2683844406587166,0.2683844406587166,0.4292539353239784,0.2683844406587166,0.163918992313506
775,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_domains,test_df,42,0,0,2023-05-28 01:08:31,1.0097601559283942,0.3342636513291097,1.177063071218924e-105,0.2732919254658385,0.2482374226073629,0.1827876126926729,0.1116946821158628,0.2732919254658385,0.2732919254658385,0.2732919254658385,0.4773840015330869,0.2732919254658385,0.1683153389009019
776,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,concatenated_domains,validation_df,42,0,0,2023-05-28 01:08:31,1.0101109172493152,0.3552447331997877,6.145641992270352e-61,0.280675608544461,0.2367864490169477,0.1864924123524415,0.1175319016543426,0.280675608544461,0.280675608544461,0.280675608544461,0.4430917866806215,0.280675608544461,0.1778923321910732
777,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,train_df,42,0,0,2023-05-28 01:08:31,1.04949209674554,0.2525502768066927,6.823788753251396e-204,0.2859880749574106,0.1495005958208413,0.1278099717336049,0.0864575918091879,0.2859880749574106,0.2859880749574106,0.2859880749574106,0.4242815655372185,0.2859880749574106,0.2013705987577363
778,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,test_df,42,0,0,2023-05-28 01:08:31,1.029804142044912,0.2767754100683424,1.0803525159982462e-71,0.2914285714285714,0.1758050806696714,0.1442502882404179,0.0980762058797317,0.2914285714285714,0.2914285714285714,0.2914285714285714,0.4423023109425516,0.2914285714285714,0.2044269006780996
779,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,concatenated_domains,validation_df,42,0,0,2023-05-28 01:08:31,1.032410541905686,0.2953207250486263,8.482000030109424e-42,0.3025335320417288,0.1779751212401812,0.1480506265919899,0.1040391520898097,0.3025335320417288,0.3025335320417288,0.3025335320417288,0.4423720614789769,0.3025335320417288,0.2195758545549766
780,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,train_df,42,0,0,2023-05-28 01:08:31,1.0494940314849712,0.2525502768066927,6.823788753251396e-204,0.2859170925610448,0.1498698897849406,0.1278033165915351,0.0863500337951387,0.2859170925610448,0.2859170925610448,0.2859170925610448,0.4254935810768707,0.2859170925610448,0.2010470984154028
781,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,test_df,42,0,0,2023-05-28 01:08:31,1.0298681916720398,0.2767754100683424,1.0803525159982462e-71,0.2911801242236025,0.175647937119623,0.1441320290161984,0.0979370186662045,0.2911801242236025,0.2911801242236025,0.2911801242236025,0.441907158389129,0.2911801242236025,0.2041173085042725
782,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,concatenated_domains,validation_df,42,0,0,2023-05-28 01:08:31,1.0325049522567409,0.2953207250486263,8.482000030109424e-42,0.3020367610531545,0.1777494031111204,0.1478161050160049,0.1037883114300027,0.3020367610531545,0.3020367610531545,0.3020367610531545,0.4418969235728964,0.3020367610531545,0.2190478102317966
783,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,texas,train_df,42,0,0,2023-05-28 01:08:32,1.022904547035571,0.400483964308199,2.3879685417796205e-62,0.4054054054054054,0.2335434913372749,0.1977489891701585,0.1563294166207615,0.4054054054054054,0.4054054054054054,0.4054054054054054,0.5163533219370486,0.4054054054054054,0.3501863023982193
784,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,texas,test_df,42,0,0,2023-05-28 01:08:32,1.022630376031398,0.4522791987589321,2.8365717672447614e-24,0.4140969162995594,0.3580730897009967,0.2122540153605419,0.1778509244564614,0.4140969162995594,0.4140969162995594,0.4140969162995595,0.6255825661890614,0.4140969162995594,0.3778073137989926
785,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,texas,validation_df,42,0,0,2023-05-28 01:08:32,0.9571022478026944,0.3620487570442434,1.8137135906862013e-08,0.4605263157894737,0.2261904761904762,0.2216126785092302,0.1728356768679349,0.4605263157894737,0.4605263157894737,0.4605263157894737,0.612155388471178,0.4605263157894737,0.4126489196523153
786,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,texas,train_df,42,0,0,2023-05-28 01:08:32,1.0433397188144764,0.3556760233508986,1.2012280965227256e-48,0.3444374607165305,0.2643758158625769,0.1830661352764773,0.1320584375365738,0.3444374607165305,0.3444374607165305,0.3444374607165305,0.5411912644222453,0.3444374607165305,0.2676513882082276
787,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,texas,test_df,42,0,0,2023-05-28 01:08:32,1.032799712735453,0.4391344679839098,7.954365443926641e-23,0.3348017621145374,0.385751215668185,0.1948351595203335,0.1434914016921736,0.3348017621145374,0.3348017621145374,0.3348017621145374,0.6869572611275836,0.3348017621145374,0.2711613263293063
788,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,texas,validation_df,42,0,0,2023-05-28 01:08:32,0.9845306730316296,0.2886513103103029,9.45717542791929e-06,0.3684210526315789,0.2302624753605145,0.192895976254297,0.1412119920431941,0.3684210526315789,0.3684210526315789,0.3684210526315789,0.6081338968335873,0.3684210526315789,0.3057542887482987
789,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,texas,train_df,42,0,0,2023-05-28 01:08:32,1.043430980799645,0.3556760233508986,1.2012280965227256e-48,0.3475801382778127,0.2870688606716374,0.1862624437053439,0.1331677767103864,0.3475801382778127,0.3475801382778127,0.3475801382778127,0.5677181086245933,0.3475801382778127,0.2648754072875144
790,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,texas,test_df,42,0,0,2023-05-28 01:08:32,1.034186395134751,0.4391344679839098,7.954365443926641e-23,0.3281938325991189,0.3848615627961519,0.194516848245413,0.1380416918302359,0.3281938325991189,0.3281938325991189,0.3281938325991189,0.6815784226297877,0.3281938325991189,0.2517461753860137
791,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,texas,validation_df,42,0,0,2023-05-28 01:08:32,0.9838758647172976,0.2886513103103029,9.45717542791929e-06,0.3464912280701754,0.228876086517081,0.18571206820832,0.1291449778291883,0.3464912280701754,0.3464912280701754,0.3464912280701754,0.6057259583160448,0.3464912280701754,0.270935816261301
792,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,english,train_df,42,0,0,2023-05-28 01:08:32,0.771587311970853,0.4647907773755741,8.61968678111502e-202,0.3812549642573471,0.5732792349551386,0.4313833527565956,0.3794028378666343,0.3812549642573471,0.3812549642573471,0.3812549642573471,0.6168951083264924,0.3812549642573471,0.3779397856635095
793,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,english,test_df,42,0,0,2023-05-28 01:08:32,0.7474206140070854,0.4853238455021643,7.676772366079997e-65,0.4291010194624652,0.6006604580192444,0.4636493696628263,0.4202570505405081,0.4291010194624652,0.4291010194624652,0.4291010194624652,0.6310833643096377,0.4291010194624652,0.4191155246736801
794,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,english,validation_df,42,0,0,2023-05-28 01:08:32,0.74449591938989,0.4742598994059957,1.2343806551303602e-31,0.4259259259259259,0.6198105086757938,0.4580521392526108,0.4145110064227711,0.4259259259259259,0.4259259259259259,0.4259259259259259,0.6421647313959631,0.4259259259259259,0.4088688982888329
795,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,english,train_df,42,0,0,2023-05-28 01:08:32,0.8062058762442004,0.379610450223166,9.5055171065464e-130,0.2713794016415144,0.2428502303600266,0.2639760799886626,0.1476594824895582,0.2713794016415144,0.2713794016415144,0.2713794016415144,0.3402862598184493,0.2713794016415144,0.1721168251608494
796,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,english,test_df,42,0,0,2023-05-28 01:08:32,0.7833828942315788,0.4020863115041436,3.4465310000861473e-43,0.3012048192771084,0.2054455445544554,0.2174936921783011,0.1281118881118881,0.3012048192771084,0.3012048192771084,0.3012048192771084,0.3309972563521412,0.3012048192771084,0.1875214683370383
797,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,english,validation_df,42,0,0,2023-05-28 01:08:32,0.7739192514422332,0.4061394585666961,7.319006362267768e-23,0.3222222222222222,0.2596442885771543,0.2712457749879285,0.1687386132247347,0.3222222222222222,0.3222222222222222,0.3222222222222222,0.3840069026942774,0.3222222222222222,0.2184109519443353
798,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,english,train_df,42,0,0,2023-05-28 01:08:32,0.8064439591673858,0.379610450223166,9.50551710654856e-130,0.2697908392904422,0.2447677711696403,0.2636788889994482,0.1447163539762145,0.2697908392904422,0.2697908392904422,0.2697908392904422,0.3431839120458629,0.2697908392904422,0.1673805542132022
799,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,english,test_df,42,0,0,2023-05-28 01:08:32,0.7837978326728761,0.4020863115041436,3.4465310000861473e-43,0.3002780352177943,0.2070054804779248,0.2169516867582469,0.1271732859317625,0.3002780352177943,0.3002780352177943,0.3002780352177943,0.3337247276883686,0.3002780352177943,0.1859891520352369
800,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,english,validation_df,42,0,0,2023-05-28 01:08:32,0.7748896835419807,0.4061394585666962,7.319006362267768e-23,0.3203703703703703,0.2578974358974359,0.2700989859971028,0.1668496813157957,0.3203703703703703,0.3203703703703703,0.3203703703703703,0.3812566001899335,0.3203703703703703,0.2154436071745279
801,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,science,train_df,42,0,0,2023-05-28 01:08:32,1.1297303073867555,0.2367815765860987,3.316939395985654e-62,0.3159866777685262,0.3173828378717038,0.2459676163588041,0.2187203111243013,0.3159866777685262,0.3159866777685262,0.3159866777685262,0.3594835505341965,0.3159866777685262,0.2779269223664648
802,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,science,test_df,42,0,0,2023-05-28 01:08:32,1.174637551735474,0.1818056484949117,1.1636422021054053e-11,0.3010204081632653,0.3405061604821539,0.2416350329687166,0.2138756153538329,0.3010204081632653,0.3010204081632653,0.3010204081632653,0.3803315557989192,0.3010204081632653,0.2642118488553732
803,True,embed_words_fasttext,add,cosine_similarity,Isotonic Regression,science,validation_df,42,0,0,2023-05-28 01:08:32,1.1386236482394816,0.2228534660665566,3.528172700515044e-09,0.3042212518195051,0.3465301208393948,0.2324141184858547,0.2063314086279391,0.3042212518195051,0.3042212518195051,0.3042212518195051,0.3858798456820718,0.3042212518195051,0.2697881487927506
804,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,science,train_df,42,0,0,2023-05-28 01:08:32,1.151456623074142,0.1393197979717292,2.979378294865139e-22,0.2964196502914238,0.1514062461685192,0.219887496232835,0.1749708952173615,0.2964196502914238,0.2964196502914238,0.2964196502914238,0.2049549595036597,0.2964196502914238,0.2394367619428557
805,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,science,test_df,42,0,0,2023-05-28 01:08:32,1.188668421338798,0.0951227869274787,0.000418413901568,0.2798833819241982,0.1571744695932825,0.2155400610598106,0.1711612345159645,0.2798833819241982,0.2798833819241982,0.2798833819241982,0.1976431603555263,0.2798833819241982,0.223938098528582
806,True,embed_words_fasttext,add,cosine_similarity,Linear Regression,science,validation_df,42,0,0,2023-05-28 01:08:32,1.1557311094477356,0.1466519657447456,0.0001144474553779,0.2954876273653566,0.1483300365561441,0.216318136534945,0.1717538667000235,0.2954876273653566,0.2954876273653566,0.2954876273653566,0.2111306305236444,0.2954876273653566,0.2428688151178895
807,True,embed_words_fasttext,add,cosine_similarity,Ridge Regression,science,train_df,42,0,0,2023-05-28 01:08:32,1.1514621973799688,0.1393197979717292,2.979378294865139e-22,0.2964196502914238,0.1453959928813675,0.2195231300449512,0.1727080757075088,0.2964196502914238,0.2964196502914238,0.2964196502914238,0.2016357176603198,0.2964196502914238,0.2382483458626313
